asset_type,easting,northing,lat,lon
street light lamp post,387524,390201,53.408473000000001,-2.189138600000000
street light lamp post,387571,390235,53.408780000000000,-2.188432900000000
street light lamp post,387600,390255,53.408960999999998,-2.187997500000000
street light lamp post,387660,391610,53.421140999999999,-2.187148400000000
street light lamp post,386844,391600,53.421031999999997,-2.199426500000000
street light lamp post,386875,391587,53.420915999999998,-2.198959500000000
street light lamp post,388037,390630,53.412342000000002,-2.181438100000000
street light lamp post,388058,390447,53.410696999999999,-2.181115200000000
street light lamp post,388075,390491,53.411093000000001,-2.180861100000000
street light lamp post,388092,390533,53.411470999999999,-2.180607000000000
street light lamp post,388108,390576,53.411858000000002,-2.180367900000000
street light lamp post,388124,390614,53.412199999999999,-2.180128700000000
street light lamp post,388148,390652,53.412542000000002,-2.179769100000000
street light lamp post,388157,390691,53.412892999999997,-2.179635100000000
street light lamp post,388112,390713,53.413088999999999,-2.180313000000000
street light lamp post,388028,390583,53.411918999999997,-2.181571700000000
street light lamp post,388011,390541,53.411541000000000,-2.181825800000000
street light lamp post,387986,390500,53.411172000000001,-2.182200400000000
street light lamp post,389683,394729,53.449219999999997,-2.156811400000000
street light lamp post,389688,394690,53.448869999999999,-2.156734800000000
street light lamp post,389693,394643,53.448447999999999,-2.156658000000000
street light lamp post,389698,394601,53.448070000000001,-2.156581300000000
street light lamp post,389703,394557,53.447674999999997,-2.156504600000000
street light lamp post,389701,394487,53.447046000000000,-2.156532300000000
street light lamp post,389693,394455,53.446758000000003,-2.156651700000000
street light lamp post,389701,394419,53.446434000000004,-2.156530100000000
street light lamp post,388862,391149,53.417025000000002,-2.169045300000000
street light lamp post,388873,391120,53.416764000000001,-2.168878800000000
street light lamp post,386485,390688,53.412824999999998,-2.204788900000000
street light lamp post,388767,393335,53.436672000000002,-2.170553400000000
street light lamp post,387197,390818,53.414011000000002,-2.194082800000000
street light lamp post,387194,390847,53.414271999999997,-2.194129100000000
street light lamp post,387206,390876,53.414532999999999,-2.193949800000000
street light lamp post,387214,390975,53.415422999999997,-2.193833500000000
street light lamp post,387238,391067,53.416251000000003,-2.193476100000000
street light lamp post,389525,391337,53.418728000000002,-2.159076300000000
street light lamp post,389552,391343,53.418782999999998,-2.158670300000000
street light lamp post,389901,393140,53.434941999999999,-2.153477400000000
street light lamp post,389875,393052,53.434151000000000,-2.153865900000000
street light lamp post,389904,393060,53.434223000000003,-2.153429600000000
street light lamp post,389920,393093,53.434519999999999,-2.153189900000000
street light lamp post,389935,393127,53.434826000000001,-2.152965200000000
street light lamp post,389950,393160,53.435122999999997,-2.152740500000000
street light lamp post,389964,393193,53.435420000000001,-2.152530800000000
street light lamp post,389960,393223,53.435689000000004,-2.152592000000000
street light lamp post,388203,391664,53.421638999999999,-2.178979900000000
street light lamp post,388241,391682,53.421802000000000,-2.178408800000000
street light lamp post,389368,393632,53.439354000000002,-2.161516900000000
street light lamp post,389335,393633,53.439362000000003,-2.162013700000000
street light lamp post,389300,393636,53.439388000000001,-2.162540700000000
street light lamp post,389265,393636,53.439388000000001,-2.163067600000000
street light lamp post,389228,393637,53.439396000000002,-2.163624600000000
street light lamp post,389728,392055,53.425185999999997,-2.156045600000000
street light lamp post,389764,392061,53.425241000000000,-2.155504000000000
street light lamp post,388842,391204,53.417518999999999,-2.169348200000000
street light lamp post,388648,391916,53.423914000000003,-2.172293000000000
street light lamp post,388577,391874,53.423535000000001,-2.173359900000000
street light lamp post,388712,391953,53.424247999999999,-2.171331300000000
street light lamp post,388150,390852,53.414340000000003,-2.179746600000000
street light lamp post,388070,390713,53.413088000000002,-2.180944800000000
street light lamp post,388095,390750,53.413421000000000,-2.180570100000000
street light lamp post,388097,390779,53.413682000000001,-2.180541100000000
street light lamp post,388116,390804,53.413907000000002,-2.180256300000000
street light lamp post,388139,390813,53.413989000000001,-2.179910600000000
street light lamp post,388165,390838,53.414214000000001,-2.179520400000000
street light lamp post,388162,390869,53.414493000000000,-2.179566700000000
street light lamp post,388173,390892,53.414700000000003,-2.179402000000000
street light lamp post,388197,390905,53.414816999999999,-2.179041500000000
street light lamp post,388173,390773,53.413629999999998,-2.179397500000000
street light lamp post,388226,390772,53.413621999999997,-2.178600100000000
street light lamp post,388189,390933,53.415069000000003,-2.179162900000000
street light lamp post,388167,390926,53.415005000000001,-2.179493600000000
street light lamp post,387641,392247,53.426867000000001,-2.187459500000000
street light lamp post,387606,392263,53.427010000000003,-2.187986900000000
street light lamp post,387559,392222,53.426639999999999,-2.188692600000000
street light lamp post,387567,392184,53.426299000000000,-2.188570700000000
street light lamp post,389799,394361,53.445914999999999,-2.155052700000000
street light lamp post,389799,394330,53.445636000000000,-2.155051700000000
street light lamp post,389796,394301,53.445376000000003,-2.155095900000000
street light lamp post,389792,394267,53.445070000000001,-2.155155000000000
street light lamp post,387883,391924,53.423969000000000,-2.183805100000000
street light lamp post,387865,391887,53.423636000000002,-2.184074500000000
street light lamp post,387837,391853,53.423330000000000,-2.184494600000000
street light lamp post,388139,391920,53.423938999999997,-2.179952600000000
street light lamp post,388167,391888,53.423651999999997,-2.179530100000000
street light lamp post,388203,391819,53.423032999999997,-2.178985700000000
street light lamp post,388214,391778,53.422663999999997,-2.178818700000000
street light lamp post,388239,391744,53.422359000000000,-2.178441200000000
street light lamp post,388249,391705,53.422009000000003,-2.178289200000000
street light lamp post,388274,391672,53.421712999999997,-2.177911800000000
street light lamp post,388283,391636,53.421390000000002,-2.177775000000000
street light lamp post,388308,391603,53.421092999999999,-2.177397600000000
street light lamp post,388318,391566,53.420760999999999,-2.177245800000000
street light lamp post,388340,391534,53.420473999999999,-2.176913500000000
street light lamp post,388348,391495,53.420124000000001,-2.176791700000000
street light lamp post,388371,391461,53.419818999999997,-2.176444400000000
street light lamp post,388380,391419,53.419440999999999,-2.176307400000000
street light lamp post,387587,390973,53.415413999999998,-2.188221500000000
street light lamp post,387591,390944,53.415154000000001,-2.188160200000000
street light lamp post,387586,391005,53.415702000000003,-2.188237900000000
street light lamp post,387586,391033,53.415953000000002,-2.188239000000000
street light lamp post,387595,391068,53.416268000000002,-2.188105000000000
street light lamp post,386314,390511,53.411230000000003,-2.207353700000000
street light lamp post,386284,390510,53.411220000000000,-2.207805000000000
street light lamp post,389408,390861,53.414447000000003,-2.160820600000000
street light lamp post,389365,390897,53.414769999999997,-2.161468700000000
street light lamp post,389454,393505,53.438214000000002,-2.160218000000000
street light lamp post,389478,393504,53.438205000000004,-2.159856700000000
street light lamp post,386867,391537,53.420465999999998,-2.199077700000000
street light lamp post,386838,391561,53.420681000000002,-2.199515100000000
street light lamp post,386824,391532,53.420420000000000,-2.199724500000000
street light lamp post,386805,391510,53.420222000000003,-2.200009500000000
street light lamp post,388805,392256,53.426974000000001,-2.169942600000000
street light lamp post,388836,392230,53.426741000000000,-2.169475200000000
street light lamp post,388578,392530,53.429431999999998,-2.173368800000000
street light lamp post,388600,392507,53.429226000000000,-2.173036900000000
street light lamp post,388592,392484,53.429018999999997,-2.173156500000000
street light lamp post,388585,392458,53.428784999999998,-2.173260900000000
street light lamp post,388594,392427,53.428505999999999,-2.173124300000000
street light lamp post,388609,392399,53.428255000000000,-2.172897500000000
street light lamp post,388634,392377,53.428058000000000,-2.172520500000000
street light lamp post,388662,392355,53.427861000000000,-2.172098300000000
street light lamp post,388689,392334,53.427672000000001,-2.171691200000000
street light lamp post,388715,392312,53.427475000000001,-2.171299100000000
street light lamp post,388746,392298,53.427349999999997,-2.170832100000000
street light lamp post,388765,392272,53.427117000000003,-2.170545200000000
street light lamp post,389950,392716,53.431131999999998,-2.152726100000000
street light lamp post,389934,392750,53.431437000000003,-2.152968000000000
street light lamp post,389926,392779,53.431697999999997,-2.153089400000000
street light lamp post,389916,392807,53.431949000000003,-2.153240800000000
street light lamp post,389918,392841,53.432254999999998,-2.153211800000000
street light lamp post,389911,392867,53.432487999999999,-2.153318000000000
street light lamp post,389893,392897,53.432758000000000,-2.153589900000000
street light lamp post,389892,392934,53.433090000000000,-2.153606200000000
street light lamp post,389875,392965,53.433368999999999,-2.153863000000000
street light lamp post,389866,393035,53.433998000000003,-2.154000800000000
street light lamp post,389865,393001,53.433692000000001,-2.154014700000000
street light lamp post,389810,393232,53.435766999999998,-2.154850100000000
street light lamp post,389820,393163,53.435147000000001,-2.154697300000000
street light lamp post,389828,393130,53.434851000000002,-2.154575800000000
street light lamp post,389846,393102,53.434598999999999,-2.154304000000000
street light lamp post,389846,393066,53.434275999999997,-2.154302800000000
street light lamp post,389832,393194,53.435426000000000,-2.154517700000000
street light lamp post,389869,393194,53.435426999999997,-2.153960800000000
street light lamp post,389902,393212,53.435589000000000,-2.153464700000000
street light lamp post,389939,393213,53.435599000000003,-2.152907800000000
street light lamp post,389719,391995,53.424647000000000,-2.156179000000000
street light lamp post,389757,392001,53.424700999999999,-2.155607400000000
street light lamp post,388107,391536,53.420487000000001,-2.180419500000000
street light lamp post,388126,391574,53.420828999999998,-2.180135100000000
street light lamp post,388143,391611,53.421162000000002,-2.179880700000000
street light lamp post,388160,391649,53.421503999999999,-2.179626300000000
street light lamp post,389594,392445,53.428688999999999,-2.158075100000000
street light lamp post,389225,391503,53.420214000000001,-2.163595900000000
street light lamp post,389206,391533,53.420484000000002,-2.163882900000000
street light lamp post,389195,391502,53.420205000000003,-2.164047300000000
street light lamp post,388064,392441,53.428620000000002,-2.181101200000000
street light lamp post,388084,392416,53.428395999999999,-2.180799200000000
street light lamp post,388101,392381,53.428082000000003,-2.180542000000000
street light lamp post,388116,392348,53.427785999999998,-2.180315000000000
street light lamp post,388134,392313,53.427470999999997,-2.180042800000000
street light lamp post,388151,392280,53.427174999999998,-2.179785700000000
street light lamp post,388167,392249,53.426896999999997,-2.179543800000000
street light lamp post,388186,392213,53.426574000000002,-2.179256500000000
street light lamp post,388202,392182,53.426295000000003,-2.179014500000000
street light lamp post,388299,391972,53.424410000000002,-2.177546900000000
street light lamp post,388315,391940,53.424123000000002,-2.177304900000000
street light lamp post,388334,391918,53.423924999999997,-2.177018200000000
street light lamp post,388348,391890,53.423673999999998,-2.176806500000000
street light lamp post,388377,391829,53.423126000000003,-2.176367800000000
street light lamp post,388390,391802,53.422884000000003,-2.176171200000000
street light lamp post,388404,391773,53.422623999999999,-2.175959400000000
street light lamp post,388418,391744,53.422362999999997,-2.175747700000000
street light lamp post,388433,391715,53.422103000000000,-2.175520900000000
street light lamp post,388440,391684,53.421824000000001,-2.175414400000000
street light lamp post,388275,392025,53.424886000000001,-2.177910000000000
street light lamp post,388286,392000,53.424661000000000,-2.177743600000000
street light lamp post,388192,390843,53.414259999999999,-2.179114300000000
street light lamp post,388204,390825,53.414098000000003,-2.178933100000000
street light lamp post,388860,391285,53.418247000000001,-2.169080300000000
street light lamp post,388855,391247,53.417906000000002,-2.169154100000000
street light lamp post,388876,391215,53.417617999999997,-2.168837000000000
street light lamp post,388883,391178,53.417285999999997,-2.168730400000000
street light lamp post,387648,391992,53.424574999999997,-2.187344100000000
street light lamp post,387736,392035,53.424962999999998,-2.186021500000000
street light lamp post,387683,392003,53.424674000000003,-2.186817900000000
street light lamp post,387762,392059,53.425179999999997,-2.185631200000000
street light lamp post,387792,392064,53.425224999999998,-2.185180000000000
street light lamp post,387822,392080,53.425370000000001,-2.184729100000000
street light lamp post,387847,392094,53.425496000000003,-2.184353500000000
street light lamp post,387871,392106,53.425604999999997,-2.183992800000000
street light lamp post,388096,392223,53.426662000000000,-2.180611300000000
street light lamp post,388063,392215,53.426589000000000,-2.181107600000000
street light lamp post,388040,392194,53.426400000000001,-2.181452900000000
street light lamp post,387983,392165,53.426138000000002,-2.182309600000000
street light lamp post,387951,392158,53.426074000000000,-2.182790900000000
street light lamp post,387926,392135,53.425866999999997,-2.183166200000000
street light lamp post,387892,392127,53.425794000000003,-2.183677600000000
street light lamp post,388053,390745,53.413376000000000,-2.181201800000000
street light lamp post,388006,390696,53.412934000000000,-2.181907000000000
street light lamp post,387984,390657,53.412582999999998,-2.182236500000000
street light lamp post,387983,390617,53.412222999999997,-2.182250000000000
street light lamp post,387359,391794,53.422787999999997,-2.191685100000000
street light lamp post,387361,391756,53.422446999999998,-2.191653400000000
street light lamp post,388828,391916,53.423918000000000,-2.169584300000000
street light lamp post,388849,391899,53.423766000000001,-2.169267700000000
street light lamp post,388856,391870,53.423504999999999,-2.169161300000000
street light lamp post,388836,391845,53.423279999999998,-2.169461400000000
street light lamp post,388821,391823,53.423082000000001,-2.169686300000000
street light lamp post,388811,391793,53.422812000000000,-2.169835700000000
street light lamp post,388827,391768,53.422587999999998,-2.169594100000000
street light lamp post,388782,391839,53.423225000000002,-2.170273800000000
street light lamp post,390028,394011,53.442773000000003,-2.151593700000000
street light lamp post,390010,393990,53.442583999999997,-2.151864000000000
street light lamp post,390012,393970,53.442405000000001,-2.151833200000000
street light lamp post,389603,390362,53.409965999999997,-2.157870200000000
street light lamp post,389576,394797,53.449829000000001,-2.158424800000000
street light lamp post,387701,391111,53.416657000000001,-2.186511800000000
street light lamp post,387700,391076,53.416342999999998,-2.186525500000000
street light lamp post,389693,392306,53.427441999999999,-2.156580600000000
street light lamp post,389715,392270,53.427118000000000,-2.156248300000000
street light lamp post,389681,392275,53.427163000000000,-2.156760200000000
street light lamp post,389652,392276,53.427171000000001,-2.157196600000000
street light lamp post,389619,392311,53.427484999999997,-2.157694400000000
street light lamp post,389611,392281,53.427214999999997,-2.157813800000000
street light lamp post,389618,392249,53.426927999999997,-2.157707400000000
street light lamp post,389609,392217,53.426639999999999,-2.157841800000000
street light lamp post,389637,392223,53.426693999999998,-2.157420600000000
street light lamp post,389696,392221,53.426678000000003,-2.156532600000000
street light lamp post,388498,390928,53.415030000000002,-2.174513800000000
street light lamp post,388478,390960,53.415317999999999,-2.174815900000000
street light lamp post,388474,390998,53.415658999999998,-2.174877500000000
street light lamp post,388425,391133,53.416871000000000,-2.175619700000000
street light lamp post,388430,391097,53.416547999999999,-2.175543100000000
street light lamp post,388450,391064,53.416252000000000,-2.175241000000000
street light lamp post,388454,391027,53.415919000000002,-2.175179400000000
street light lamp post,389088,394162,53.444111999999997,-2.165750500000000
street light lamp post,389108,394200,53.444454000000000,-2.165450700000000
street light lamp post,389115,394243,53.444839999999999,-2.165346800000000
street light lamp post,389135,394280,53.445172999999997,-2.165047000000000
street light lamp post,388512,392555,53.429654999999997,-2.174363100000000
street light lamp post,388485,392543,53.429546999999999,-2.174769000000000
street light lamp post,388458,392557,53.429671999999997,-2.175175900000000
street light lamp post,388445,392581,53.429887000000001,-2.175372400000000
street light lamp post,388967,391290,53.418294000000003,-2.167470500000000
street light lamp post,389051,391316,53.418529999999997,-2.166207500000000
street light lamp post,389005,391306,53.418438999999999,-2.166899300000000
street light lamp post,389294,394809,53.449931999999997,-2.162671300000000
street light lamp post,389330,394807,53.449914000000000,-2.162129200000000
street light lamp post,388905,392286,53.427245999999997,-2.168438800000000
street light lamp post,388882,392300,53.427371000000001,-2.168785400000000
street light lamp post,389474,393923,53.441972000000000,-2.159931100000000
street light lamp post,389357,393951,53.442221000000004,-2.161693400000000
street light lamp post,389591,390280,53.409229000000003,-2.158048000000000
street light lamp post,389319,390840,53.414256999999999,-2.162158800000000
street light lamp post,386805,390938,53.415080000000003,-2.199985300000000
street light lamp post,386814,390976,53.415422000000000,-2.199851500000000
street light lamp post,386814,391083,53.416384000000001,-2.199856100000000
street light lamp post,386819,391048,53.416069000000000,-2.199779300000000
street light lamp post,386808,391012,53.415745999999999,-2.199943300000000
street light lamp post,389496,391671,53.421729999999997,-2.159523900000000
street light lamp post,388209,391065,53.416255000000000,-2.178867000000000
street light lamp post,388208,391097,53.416542999999997,-2.178883200000000
street light lamp post,388223,391132,53.416857999999998,-2.178658900000000
street light lamp post,388231,391171,53.417209000000000,-2.178540000000000
street light lamp post,388238,391214,53.417594999999999,-2.178436300000000
street light lamp post,388197,391223,53.417675000000003,-2.179053500000000
street light lamp post,387700,390930,53.415030000000002,-2.186519800000000
street light lamp post,387665,390924,53.414976000000003,-2.187046100000000
street light lamp post,387629,390931,53.415038000000003,-2.187588000000000
street light lamp post,387560,390932,53.415044999999999,-2.188626100000000
street light lamp post,387498,390933,53.415052000000003,-2.189559000000000
street light lamp post,387737,390923,53.414968000000002,-2.185962800000000
street light lamp post,387771,390923,53.414968999999999,-2.185451300000000
street light lamp post,387629,390368,53.409976999999998,-2.187565700000000
street light lamp post,387591,390340,53.409723999999997,-2.188136200000000
street light lamp post,387562,390306,53.409418000000002,-2.188571100000000
street light lamp post,387534,390286,53.409238000000002,-2.188991500000000
street light lamp post,387480,390276,53.409146999999997,-2.189803400000000
street light lamp post,389553,394605,53.448103000000003,-2.158764600000000
street light lamp post,389588,394608,53.448130999999997,-2.158237800000000
street light lamp post,387097,390984,53.415500999999999,-2.195594100000000
street light lamp post,387125,390961,53.415295000000000,-2.195171900000000
street light lamp post,388660,390996,53.415644999999998,-2.172079000000000
street light lamp post,388629,390992,53.415609000000003,-2.172545200000000
street light lamp post,388573,390972,53.415427999999999,-2.173387000000000
street light lamp post,389572,394154,53.444049999999997,-2.158463500000000
street light lamp post,389598,394165,53.444149000000003,-2.158072400000000
street light lamp post,389629,394149,53.444006000000002,-2.157605100000000
street light lamp post,389705,391952,53.424259999999997,-2.156388300000000
street light lamp post,389706,392030,53.424961000000003,-2.156375800000000
street light lamp post,389716,392072,53.425339000000001,-2.156226700000000
street light lamp post,389698,390130,53.407882999999998,-2.156433400000000
street light lamp post,389742,390162,53.408171000000003,-2.155772600000000
street light lamp post,387860,391770,53.422584000000001,-2.184145200000000
street light lamp post,387890,391750,53.422404999999998,-2.183693000000000
street light lamp post,387913,391725,53.422181000000002,-2.183346000000000
street light lamp post,387964,391676,53.421742000000002,-2.182576600000000
street light lamp post,387986,391655,53.421554000000000,-2.182244800000000
street light lamp post,387959,391630,53.421328000000003,-2.182650100000000
street light lamp post,387937,391603,53.421084999999998,-2.182980100000000
street light lamp post,387351,391433,53.419542999999997,-2.191790800000000
street light lamp post,387320,391436,53.419569000000003,-2.192257400000000
street light lamp post,387294,391456,53.419747999999998,-2.192649400000000
street light lamp post,387265,391468,53.419856000000003,-2.193086300000000
street light lamp post,387435,391389,53.419150000000002,-2.190525100000000
street light lamp post,387409,391409,53.419328999999998,-2.190917200000000
street light lamp post,387375,391412,53.419355000000003,-2.191428900000000
street light lamp post,387527,391362,53.418908999999999,-2.189139800000000
street light lamp post,387495,391365,53.418934999999998,-2.189621400000000
street light lamp post,389743,391940,53.424152999999997,-2.155816100000000
street light lamp post,388726,391730,53.422243999999999,-2.171112500000000
street light lamp post,388687,391725,53.422198000000002,-2.171699200000000
street light lamp post,388655,391700,53.421973000000001,-2.172179800000000
street light lamp post,388980,394445,53.446652999999998,-2.167386500000000
street light lamp post,388981,394403,53.446275999999997,-2.167369900000000
street light lamp post,389341,390935,53.415111000000003,-2.161831100000000
street light lamp post,389360,390956,53.415300000000002,-2.161546000000000
street light lamp post,389466,391068,53.416308999999998,-2.159955000000000
street light lamp post,389438,391037,53.416029999999999,-2.160375200000000
street light lamp post,389413,391013,53.415813999999997,-2.160750500000000
street light lamp post,388929,390158,53.408118999999999,-2.168002100000000
street light lamp post,388698,391870,53.423501999999999,-2.171538900000000
street light lamp post,388732,391792,53.422801999999997,-2.171024500000000
street light lamp post,388757,391755,53.422469999999997,-2.170646900000000
street light lamp post,389011,391486,53.420057000000000,-2.166815400000000
street light lamp post,389018,391448,53.419716000000001,-2.166708700000000
street light lamp post,389039,391415,53.419418999999998,-2.166391600000000
street light lamp post,389054,391377,53.419077999999999,-2.166164500000000
street light lamp post,389068,391342,53.418764000000003,-2.165952700000000
street light lamp post,389082,391307,53.418450000000000,-2.165740800000000
street light lamp post,389097,391273,53.418143999999998,-2.165513900000000
street light lamp post,389109,391239,53.417839000000001,-2.165332200000000
street light lamp post,388536,392416,53.428406000000003,-2.173996800000000
street light lamp post,388508,392436,53.428584999999998,-2.174418900000000
street light lamp post,388488,392468,53.428871999999998,-2.174721100000000
street light lamp post,389094,392841,53.432237999999998,-2.165613900000000
street light lamp post,389156,392840,53.432231000000002,-2.164680700000000
street light lamp post,389187,392843,53.432257999999997,-2.164214200000000
street light lamp post,387686,391131,53.416837000000001,-2.186738300000000
street light lamp post,387967,391088,53.416457000000001,-2.182508800000000
street light lamp post,387997,391093,53.416502000000001,-2.182057700000000
street light lamp post,387778,391118,53.416722000000000,-2.185353600000000
street light lamp post,387750,391132,53.416846999999997,-2.185775400000000
street light lamp post,387715,391136,53.416882000000001,-2.186302200000000
street light lamp post,388337,390976,53.415458000000001,-2.176937800000000
street light lamp post,388352,390944,53.415171000000001,-2.176711000000000
street light lamp post,388362,390915,53.414910999999996,-2.176559400000000
street light lamp post,388088,391078,53.416370000000001,-2.180688000000000
street light lamp post,388059,391074,53.416333000000002,-2.181124100000000
street light lamp post,388027,391089,53.416466999999997,-2.181606100000000
street light lamp post,388117,391063,53.416235000000000,-2.180251100000000
street light lamp post,388147,391067,53.416271999999999,-2.179799900000000
street light lamp post,388208,391044,53.416066999999998,-2.178881200000000
street light lamp post,388241,391044,53.416066999999998,-2.178384700000000
street light lamp post,388299,391013,53.415790000000001,-2.177510900000000
street light lamp post,388317,391002,53.415692000000000,-2.177239700000000
street light lamp post,386081,390399,53.410217000000003,-2.210853900000000
street light lamp post,386052,390414,53.410350999999999,-2.211290800000000
street light lamp post,385993,390429,53.410483999999997,-2.212179100000000
street light lamp post,385966,390433,53.410519000000001,-2.212585400000000
street light lamp post,385936,390427,53.410465000000002,-2.213036400000000
street light lamp post,385915,390418,53.410383000000003,-2.213351900000000
street light lamp post,385916,390448,53.410653000000003,-2.213338200000000
street light lamp post,385910,390473,53.410876999999999,-2.213429600000000
street light lamp post,385880,390475,53.410894999999996,-2.213881000000000
street light lamp post,385854,390458,53.410741000000002,-2.214271400000000
street light lamp post,385815,390431,53.410496999999999,-2.214856900000000
street light lamp post,385828,390407,53.410282000000002,-2.214660200000000
street light lamp post,385828,390378,53.410021000000000,-2.214658900000000
street light lamp post,385845,390362,53.409877999999999,-2.214402400000000
street light lamp post,385878,390366,53.409914999999998,-2.213906200000000
street light lamp post,385924,390390,53.410131999999997,-2.213215300000000
street light lamp post,386138,390397,53.410200000000003,-2.209996400000000
street light lamp post,386162,390394,53.410173999999998,-2.209635200000000
street light lamp post,386190,390390,53.410139000000001,-2.209213800000000
street light lamp post,386216,390384,53.410086000000000,-2.208822400000000
street light lamp post,386240,390369,53.409951000000000,-2.208460700000000
street light lamp post,386259,390346,53.409745000000001,-2.208173900000000
street light lamp post,386283,390332,53.409619999999997,-2.207812200000000
street light lamp post,386332,390337,53.409666000000001,-2.207075300000000
street light lamp post,386349,390351,53.409792000000003,-2.206820200000000
street light lamp post,386364,390381,53.410062000000003,-2.206595900000000
street light lamp post,386450,390644,53.412429000000003,-2.205313600000000
street light lamp post,386442,390664,53.412607999999999,-2.205434800000000
street light lamp post,386438,390697,53.412905000000002,-2.205496400000000
street light lamp post,389361,390869,53.414518000000001,-2.161527900000000
street light lamp post,389372,390845,53.414302999999997,-2.161361600000000
street light lamp post,389353,390816,53.414042000000002,-2.161646500000000
street light lamp post,387016,390357,53.409863000000001,-2.196786700000000
street light lamp post,387030,390377,53.410043000000002,-2.196576900000000
street light lamp post,387047,390399,53.410241999999997,-2.196322100000000
street light lamp post,387074,390391,53.410170000000001,-2.195915600000000
street light lamp post,387102,390386,53.410125999999998,-2.195494200000000
street light lamp post,387116,390397,53.410224999999997,-2.195284000000000
street light lamp post,387126,390385,53.410117999999997,-2.195133100000000
street light lamp post,388720,393385,53.437120000000000,-2.171262700000000
street light lamp post,388756,393382,53.437094000000002,-2.170720700000000
street light lamp post,389529,392106,53.425640999999999,-2.159042000000000
street light lamp post,387612,391088,53.416448000000003,-2.187850000000000
street light lamp post,387576,391082,53.416393999999997,-2.188391400000000
street light lamp post,387545,391089,53.416455999999997,-2.188858100000000
street light lamp post,387510,391082,53.416392000000002,-2.189384400000000
street light lamp post,387468,391083,53.416400000000003,-2.190016300000000
street light lamp post,387439,391094,53.416497999999997,-2.190453100000000
street light lamp post,387404,391093,53.416488000000001,-2.190979600000000
street light lamp post,386299,390646,53.412443000000003,-2.207585300000000
street light lamp post,386266,390646,53.412441999999999,-2.208081800000000
street light lamp post,386261,390616,53.412171999999998,-2.208155700000000
street light lamp post,386258,390582,53.411866000000003,-2.208199300000000
street light lamp post,386251,390548,53.411560999999999,-2.208303100000000
street light lamp post,388202,391152,53.417037000000001,-2.178975600000000
street light lamp post,388156,391169,53.417189000000000,-2.179668300000000
street light lamp post,388871,392489,53.429070000000003,-2.168957700000000
street light lamp post,388866,392454,53.428755000000002,-2.169031700000000
street light lamp post,388845,392428,53.428521000000003,-2.169346800000000
street light lamp post,388834,392400,53.428269000000000,-2.169511400000000
street light lamp post,388830,392368,53.427981000000003,-2.169570400000000
street light lamp post,388808,392339,53.427720000000001,-2.169900500000000
street light lamp post,388803,392304,53.427405000000000,-2.169974500000000
street light lamp post,388783,392281,53.427197999999997,-2.170274600000000
street light lamp post,388782,392250,53.426918999999998,-2.170288600000000
street light lamp post,388760,392225,53.426693999999998,-2.170618700000000
street light lamp post,388756,392191,53.426389000000000,-2.170677700000000
street light lamp post,388736,392169,53.426189999999998,-2.170977900000000
street light lamp post,388730,392139,53.425921000000002,-2.171067100000000
street light lamp post,387928,390410,53.410361999999999,-2.183069400000000
street light lamp post,387893,390412,53.410378999999999,-2.183596000000000
street light lamp post,389666,392347,53.427810000000001,-2.156988300000000
street light lamp post,389677,392413,53.428403000000003,-2.156824900000000
street light lamp post,389678,392447,53.428708999999998,-2.156811000000000
street light lamp post,389670,392481,53.429014000000002,-2.156932500000000
street light lamp post,389680,392512,53.429293000000001,-2.156783100000000
street light lamp post,389681,392549,53.429625999999999,-2.156769200000000
street light lamp post,389664,393644,53.439467999999998,-2.157061400000000
street light lamp post,389666,393677,53.439763999999997,-2.157032400000000
street light lamp post,389661,393711,53.440069999999999,-2.157108800000000
street light lamp post,389664,393745,53.440375000000003,-2.157064800000000
street light lamp post,389678,393779,53.440680999999998,-2.156855200000000
street light lamp post,389688,393812,53.440978000000001,-2.156705700000000
street light lamp post,389699,393844,53.441265999999999,-2.156541200000000
street light lamp post,389702,393879,53.441580999999999,-2.156497200000000
street light lamp post,389712,393911,53.441867999999999,-2.156347700000000
street light lamp post,389724,393945,53.442174000000001,-2.156168200000000
street light lamp post,389743,393978,53.442470999999998,-2.155883200000000
street light lamp post,389765,394038,53.443010999999998,-2.155554000000000
street light lamp post,389745,394012,53.442777000000000,-2.155854200000000
street light lamp post,389766,394071,53.443308000000002,-2.155540000000000
street light lamp post,389783,394097,53.443542000000001,-2.155284900000000
street light lamp post,389786,394132,53.443855999999997,-2.155240900000000
street light lamp post,389721,393616,53.439216999999999,-2.156202500000000
street light lamp post,389713,393649,53.439512999999998,-2.156324000000000
street light lamp post,389715,393684,53.439827999999999,-2.156295000000000
street light lamp post,389727,393716,53.440116000000003,-2.156115400000000
street light lamp post,388881,390011,53.406796000000000,-2.168718900000000
street light lamp post,388890,389985,53.406562999999998,-2.168582600000000
street light lamp post,388893,389958,53.406320000000001,-2.168536500000000
street light lamp post,388900,389925,53.406024000000002,-2.168430000000000
street light lamp post,388907,389889,53.405700000000003,-2.168323500000000
street light lamp post,388919,389829,53.405161000000000,-2.168140800000000
street light lamp post,389316,393878,53.441564000000000,-2.162308100000000
street light lamp post,389220,393897,53.441732999999999,-2.163754000000000
street light lamp post,389197,393910,53.441848999999998,-2.164100700000000
street light lamp post,389170,393903,53.441786000000000,-2.164506900000000
street light lamp post,389158,393891,53.441676999999999,-2.164687200000000
street light lamp post,389158,393859,53.441389999999998,-2.164686100000000
