CentralAssetID,StreetName,,Asset Location Details,Road USRN,Easting,Northing,ASSET TYPE,Lantern Model,Lamp Type,Wattage,Number of lanterns,Number of Lamps
L1306001,EARLS COURT ROAD,,EARLS COURT ROAD - JUNC KEN HIGH ST O/S BUILDING SOCIETY   - ST322- (AR15),21700166,525136.42,179308.25,LC10,GEO7,LED,133,1,1
L1306002,EARLS COURT ROAD,,EARLS COURT ROAD OPP N0 4,21700166,525155.82,179298.74,LC10,GEO7,LED,133,1,1
L1306003,EARLS COURT ROAD,,EARLS COURT ROAD O/SIDE 8a to 8b,21700166,525150.43,179279.29,LC10,GEO7,LED,133,1,1
L1306004,EARLS COURT ROAD,,EARLS COURT ROAD O/SIDE N0 4a,21700166,525160.85,179256.67,LC10,GEO7,LED,133,1,1
L1306005,EARLS COURT ROAD,,EARLS COURT ROAD O/SIDE N0 25 (Pricess Victoria Pub),21700166,525180.49,179230.02,LC10,GEO7,LED,133,1,1
L1306006,EARLS COURT ROAD,,EARLS COURT ROAD O/SIDE N0 25,21700166,525184.92,179196.34,LC10,GEO7,LED,133,1,1
L1306007,EARLS COURT ROAD,,EARLS COURT ROAD O/SIDE N0 37,21700166,525206.09,179176.37,LC10,GEO7,LED,133,1,1
L1306008,EARLS COURT ROAD,,EARLS COURT ROAD O/S KENS POLICE STATION,21700166,525206.35,179146.73,LC10,GEO7,LED,133,1,1
L1306009,EARLS COURT ROAD,,EARLS COURT ROAD O/SIDE N0 51,21700166,525228.28,179128.68,LC10,GEO7,LED,133,1,1
L1306010,EARLS COURT ROAD,,EARLS COURT ROAD O/SIDE 74,21700166,525219.52,179114.51,LC10,GEO7,LED,133,1,1
L1306011,EARLS COURT ROAD,,EARLS COURT ROAD O/SIDE N0 61,21700166,525237.58,179100.8,LC10,GEO7,LED,133,1,1
L1306012,EARLS COURT ROAD,,EARLS COURT ROAD O/SIDE N0 80,21700166,525237.84,179067.94,LC10,GEO7,LED,133,1,1
L1306013,EARLS COURT ROAD,,EARLS COURT ROAD O/SIDE N0 75,21700166,525258.68,179047.28,LC10,GEO7,LED,133,1,1
L1306014,EARLS COURT ROAD,,EARLS COURT ROAD O/SIDE 94,21700166,525258.06,179015.25,LC10,GEO7,LED,133,1,1
L1306015,EARLS COURT ROAD,,EARLS COURT ROAD O/SIDE 104/106,21700166,525270.74,178988.94,LC10,GEO7,LED,133,1,1
M1306001,EARLS COURT ROAD,,EARLS COURT ROAD - JUNC KEN HIGH ST O/S BUILDING SOCIETY   - ST322- (AR15),21700166,525135.63,179306.16,LC05,GEO6,LED,25,1,1
S1306001,EARLS COURT ROAD,,EARLS COURT ROAD - J/W COPE PLACE - EAST UNIT   - ST322- (AR15),21700166,525204.4,179183.5,PXNA,YB,LED,16,1,1
S1306002,EARLS COURT ROAD,,EARLS COURT ROAD - J/W PEMBROKE MEWS - WEST UNIT   - ST322- (AR15),21700166,525193.6,179174.2,PXNA,YB,LED,16,1,1
L1614001,EARLS COURT SQUARE,,EARLS COURT SQUARE - ADJ 1 (NEAR EARLS COURT ROAD)   - ST325- (AR18),21700167,525660.4,178422.6,LC05,POT,COS,60,1,1
L1614002,EARLS COURT SQUARE,,EARLS COURT SQUARE - FLK 292 EARLS COURT SQUARE   - ST325- (AR18),21700167,525658.4,178407.7,LC05,POT,COS,60,1,1
L1614003,EARLS COURT SQUARE,,EARLS COURT SQUARE - O/S 1   - ST325- (AR18),21700167,525637.1,178410.9,LC05,POT,COS,60,1,1
L1614004,EARLS COURT SQUARE,,EARLS COURT SQUARE - O/S 2A/2   - ST325- (AR18),21700167,525629.4,178394.4,LC05,POT,COS,60,1,1
L1614005,EARLS COURT SQUARE,,EARLS COURT SQUARE - O/S 5   - ST325- (AR18),21700167,525609,178395.3,LC05,POT,COS,60,1,1
L1614006,EARLS COURT SQUARE,,EARLS COURT SQUARE - O/S 8/10   - ST325- (AR18),21700167,525604.9,178378.8,LC05,POT,COS,60,1,1
L1614007,EARLS COURT SQUARE,,EARLS COURT SQUARE - O/S 13   - ST325- (AR18),21700167,525582.9,178382.1,LC05,POT,COS,60,1,1
L1614008,EARLS COURT SQUARE,,EARLS COURT SQUARE - O/S 12   - ST325- (AR18),21700167,525579,178365.3,LC05,POT,COS,60,1,1
L1614009,EARLS COURT SQUARE,,EARLS COURT SQUARE - O/S 21/23   - ST325- (AR18),21700167,525554.4,178363.8,LC05,POT,COS,60,1,1
L1614010,EARLS COURT SQUARE,,EARLS COURT SQUARE - OPP 25   - ST325- (AR18),21700167,525547.3,178346.3,LC05,POT,COS,60,1,1
L1614011,EARLS COURT SQUARE,,EARLS COURT SQUARE - O/S 27/29   - ST325-,21700167,525532.5,178351.4,LC05,POT,COS,60,1,1
L1614012,EARLS COURT SQUARE,,EARLS COURT SQUARE - FLK 51   - ST325- (AR18),21700167,525519.1,178330.3,LC05,POT,COS,60,1,1
L1614013,EARLS COURT SQUARE,,EARLS COURT SQUARE - O/S 37/39   - ST325-,21700167,525500.8,178333.9,LC05,POT,COS,60,1,1
L1614014,EARLS COURT SQUARE,,EARLS COURT SQUARE - O/S 51A   - ST325- (AR18),21700167,525493.4,178314.1,LC05,POT,COS,60,1,1
L1614015,EARLS COURT SQUARE,,EARLS COURT SQUARE - O/S 47   - ST325- (AR18),21700167,525477.1,178310.8,LC05,POT,COS,60,1,1
L1614016,EARLS COURT SQUARE,,EARLS COURT SQUARE - O/S PLAYGROUND (OPP 49)   - ST325- (AR18),21700167,525476.2,178291.8,LC05,POT,COS,60,1,1
L1614017,EARLS COURT SQUARE,,EARLS COURT SQUARE - O/S 49   - ST325- (AR18),21700167,525456.9,178287.7,LC05,POT,COS,60,1,1
L1614018,EARLS COURT SQUARE,,EARLS COURT SQUARE - OPP FLK 12   - ST325- (AR18),21700167,525566.8,178353.2,LC05,POT,COS,60,1,1
L1614019,EARLS COURT SQUARE,,EARLS COURT SQUARE - O/S 16   - ST325- (AR18),21700167,525584.3,178342.8,LC05,POT,COS,60,1,1
L1614020,EARLS COURT SQUARE,,EARLS COURT SQUARE - OPP 20/22   - ST325- (AR18),21700167,525584,178322.9,LC05,POT,COS,60,1,1
L1614021,EARLS COURT SQUARE,,EARLS COURT SQUARE - O/S 26   - ST325- (AR,21700167,525600.6,178310.8,LC05,POT,COS,60,1,1
L1614022,EARLS COURT SQUARE,,EARLS COURT SQUARE - OPP FLK 1A TO 5A   - ST325- (AR18),21700167,525600,178294.8,LC05,POT,COS,60,1,1
L1614023,EARLS COURT SQUARE,,EARLS COURT SQUARE - OPP 51   - ST325- (AR,21700167,525535.1,178335.1,LC05,POT,COS,60,1,1
L1614024,EARLS COURT SQUARE,,EARLS COURT SQUARE - O/S 55/57   - ST325- (AR18),21700167,525536,178312,LC05,POT,COS,60,1,1
L1614025,EARLS COURT SQUARE,,EARLS COURT SQUARE - OPP 61   - ST325- (AR18),21700167,525553.5,178303.4,LC05,POT,COS,60,1,1
L1614026,EARLS COURT SQUARE,,EARLS COURT SQUARE - O/S 65   - ST325- (AR,21700167,525552.9,178281.2,LC05,POT,COS,60,1,1
L1614027,EARLS COURT SQUARE,,EARLS COURT SQUARE - OPP 67/69   - ST325- (AR18),21700167,525570.4,178272.6,LC05,POT,COS,60,1,1
L1614028,EARLS COURT SQUARE,,EARLS COURT SQUARE - FLANK OF 312 EARLS COURT ROAD   - ST325- (AR18),21700167,525700.7,178333.1,LC05,POT,COS,60,1,1
L1614029,EARLS COURT SQUARE,,EARLS COURT SQUARE - FLK 310 EARLS COURT ROAD   - ST325- (AR18),21700167,525684.7,178336.6,LC05,POT,COS,60,1,1
L1614030,EARLS COURT SQUARE,,EARLS COURT SQUARE - OPP 2 TO 24 WETHERBY,21700167,525677,178319.1,LC05,POT,COS,60,1,1
L1614031,EARLS COURT SQUARE,,EARLS COURT SQUARE - O/S 2-24/26-48 WETHER,21700167,525658.1,178321.5,LC05,POT,COS,60,1,1
L1614032,EARLS COURT SQUARE,,EARLS COURT SQUARE - O/S 37/59 WETHERBY MANSIONS   - ST325- (AR18),21700167,525647.1,178302.5,LC05,POT,COS,60,1,1
L1614033,EARLS COURT SQUARE,,EARLS COURT SQUARE - O/S 1A TO 5A   - ST32,21700167,525623.2,178301.1,LC05,POT,COS,60,1,1
L1614034,EARLS COURT SQUARE,,EARLS COURT SQUARE - O/S 36   - ST325- (AR18),21700167,525615.3,178283.4,LC05,POT,COS,60,1,1
L1614035,EARLS COURT SQUARE,,EARLS COURT SQUARE - OPP 38/40   - ST325- (AR18),21700167,525596.2,178287.1,LC05,POT,COS,60,1,1
L1614036,EARLS COURT SQUARE,,EARLS COURT SQUARE - OPP 44   - ST325- (AR,21700167,525580.5,178276.1,LC05,POT,COS,60,1,1
L1614037,EARLS COURT SQUARE,,EARLS COURT SQUARE - O/S 48/50   - ST325- (AR18),21700167,525574.5,178257.8,LC05,POT,COS,60,1,1
L1614038,EARLS COURT SQUARE,,EARLS COURT SQUARE - O/S 69   - ST325- (AR18),21700167,525555.6,178257.2,LC05,POT,COS,60,1,1
L1614039,EARLS COURT SQUARE,,EARLS COURT SQUARE - O/S 1-35 LANGHAM MANSIONS   - ST325- (AR18),21700167,525544.6,178235.6,LC05,POT,COS,60,1,1
L1614040,EARLS COURT SQUARE,,EARLS COURT SQUARE - O/S SCHOOL   - ST325-,21700167,525520.6,178235.6,LC05,POT,COS,60,1,1
S1614001,EARLS COURT SQUARE,,EARLS COURT SQUARE - OPP 34   - ST325- (AR,21700167,525612.23,178295.2,ISNA,SL,PL-S,7,1,2
S1614002,EARLS COURT SQUARE,,EARLS COURT SQUARE - OPP 38   - ST325- (AR18),21700167,525602.6,178290.9,ISNA,SL,PL-S,7,1,2
S1614003,EARLS COURT SQUARE,,EARLS COURT SQUARE - O/S 38 (EAST UNIT),21700167,525609.31,178279.49,ISNA,SL,PL-S,7,1,2
S1614004,EARLS COURT SQUARE,,EARLS COURT SQUARE - O/S 38    - ST325- (AR18),21700167,525609.39,178279.17,ISNA,SL,PL-S,7,1,2
S1614005,EARLS COURT SQUARE,,EARLS COURT SQUARE - OPP 44/46 ON COL 036,21700167,525580.39,178274.26,ISNA,SL,PL-S,7,1,2
S1614006,EARLS COURT SQUARE,,EARLS COURT SQUARE - O/S 48/50  ON COL 037 - ST325- (AR18),21700167,525573.79,178259.65,ISNA,SL,PL-S,7,1,2
S1614007,EARLS COURT SQUARE,,EARLS COURT SQUARE - OPP 48   - ST325- (AR,21700167,525569.36,178274.85,ISNA,SL,PL-S,7,1,2
S1304002,EARLS TERRACE,,EARLS TERRACE - EAST LEG BY LODGE - WEST UNIT   - ST326- (AR15),21700168,525008.5,179262.4,ISNA,SL,PL-S,7,1,2
S1304003,EARLS TERRACE,,EARLS TERRACE - WEST LEG BY LODGE - ONLY UNIT   - ST326- (AR15),21700168,524883.7,179182,ISNA,SL,PL-S,7,1,2
L1305001,EARLS WALK,,EARLS WALK - O/S 9   - ST327- (AR15),21700169,525171.61,179105.6,WBNA,14,CDOT,70,1,1
L1305002,EARLS WALK,,EARLS WALK - OPP 23   - ST327- (AR15),21700169,525138,179096.1,WBNA,14,CDOT,70,1,1
L1305003,EARLS WALK,,EARLS WALK - OPP 27   - ST327- (AR15),21700169,525119.8,179089,WBNA,14,CDOT,70,1,1
L0413001,EAST ROW,new,EAST ROW - OPP CHURCH OF SAINT THOMAS   - ST328- (AR6),21700864,524328.1,182296,LC05,POT,LED,40,1,1
L0413002,EAST ROW,new,EAST ROW - O/S CHURCH OF SAINT THOMAS   - ST328- (AR6),21700864,524309.3,182288.2,LC05,POT,LED,40,1,1
L0413003,EAST ROW,new,EAST ROW - OPP HALL (JUST N OF CONLAN STRE,21700864,524299.9,182258.1,LC05,POT,LED,40,1,1
L0413004,EAST ROW,new,EAST ROW - OPP J/W CONLAN STREET   - ST328- (AR6),21700864,524287.7,182241.8,LC05,POT,LED,40,1,1
L0413005,EAST ROW,new,EAST ROW - O/S SCHOOL( JUST S OF CONLAN ST,21700864,524269.7,182235,LC05,POT,LED,40,1,1
L0413006,EAST ROW,new,EAST ROW - OPP ST. MARY S INFANT SCHOOL   - ST328- (AR6),21700864,524266.9,182214,LC05,POT,LED,40,1,1
L0413007,EAST ROW,new,EAST ROW - O/S ST. MARY S INFANT SCHOOL (ADJ 30A)   - ST328- (AR6),21700864,524245.5,182202.2,LC05,POT,LED,40,1,1
L0413008,EAST ROW,new,EAST ROW - O/S 20   - ST328- (AR6),21700864,524244,182183.2,LC05,POT,LED,40,1,1
L0413009,EAST ROW,new,EAST ROW - OPP ST. MARY S INFANT SCHOOL,21700864,524231.3,182166.6,LC05,POT,LED,40,1,1
L0413010,EAST ROW,new,EAST ROW - SIDE OF 34 SOUTHERN ROW   - ST328- (AR6),21700864,524214.5,182160.5,LC05,POT,LED,40,1,1
L1015001,EDGE STREET,,EDGE STREET - O/S 1-12 CAMPDEN HILL MANSIONS   - ST333- (AR12),21700712,525360.4,180293.3,LC05,POTI,LED,40,1,1
L1015002,EDGE STREET,,EDGE STREET - O/S 12   - ST333- (AR12),21700712,525335.3,180293.7,LC05,POTI,LED,40,1,1
L1015003,EDGE STREET,,EDGE STREET - O/S 16   - ST333- (AR12),21700712,525317.5,180285.9,LC05,POTI,LED,40,1,1
L1015004,EDGE STREET,,EDGE STREET - O/S 15/17   - ST333- (AR12),21700712,525300.6,180267.8,LC05,POTI,LED,40,1,1
L1015005,EDGE STREET,,EDGE STREET - O/S 32/34   - ST333- (AR12),21700712,525278.6,180270.2,LC05,POTI,LED,40,1,1
L1015006,EDGE STREET,,EDGE STREET - O/S 25   - ST333- (AR12),21700712,525267.8,180254.5,LC05,POTI,LED,40,1,1
L1015007,EDGE STREET,,EDGE STREET - O/S SCHOOL ENTRANCE   - ST333- (AR12),21700712,525246.4,180253.8,LC05,POTI,LED,40,1,1
L1015008,EDGE STREET,,EDGE STREET - FT/PATH BTWN EDGE ST & KENSINGTON PLACE   - ST333- (AR12),21700712,525242.3,180269.2,WBNA,P11G,COS,60,1,1
L2214001,EDITH TERRACE,,EDITH TERRACE - O/S 8/9   - ST335- (AR24),21700179,526290.3,177509.3,LC05,POT,COS,60,1,1
L2214002,EDITH TERRACE,,EDITH TERRACE - O/S 12/13   - ST335- (AR24,21700179,526270.3,177507.8,LC05,POT,COS,60,1,1
L2214003,EDITH TERRACE,,EDITH TERRACE - O/S 2/3   - ST335- (AR24),21700179,526261,177490.6,LC05,POT,COS,60,1,1
L2214004,EDITH TERRACE,,EDITH TERRACE - FLK 29 FERNSHAW ROAD   - ST335- (AR24),21700179,526246.2,177492.1,LC05,POT,COS,60,1,1
L2214005,EDITH TERRACE,,EDITH TERRACE - FLK 46 FERNSHAW ROAD   - ST335- (AR24),21700179,526228.9,177480.3,LC05,POT,COS,60,1,1
L2214006,EDITH TERRACE,,EDITH TERRACE - O/S NEVILLE COURT   - ST335- (AR24),21700179,526219.6,177463.4,LC05,POT,COS,60,1,1
L2214007,EDITH TERRACE,,EDITH TERRACE - FLK 45 GUNTER GROVE   - ST335- (AR24),21700179,526204.2,177463.4,LC05,POT,COS,60,1,1
S2214002,EDITH TERRACE,,EDITH TERRACE - O/S 1 EDITH TERRACE   - ST335- (AR24),21700179,526251.6,177483.6,ISNA,SL,PL-S,7,1,2
S2214003,EDITH TERRACE,,EDITH TERRACE - WEST OF J/W FERNSHAW ROAD,21700179,526235.5,177485.6,ISNA,SL,PL-S,7,1,2
L1307001,EDWARDES PLACE,,EDWARDES PLACE - OPP 4   - ST337- (AR15),21701129,524852.5,179151.4,LC04,KP3,CDOT,70,1,1
L1308001,EDWARDES SQUARE,,EDWARDES SQUARE - 1ST COL IN FROM KEN HIGH ST  -  E. LEG   - ST338- (AR15),21700180,525024,179259,LC04,KP3,COS,60,1,1
L1308002,EDWARDES SQUARE,,EDWARDES SQUARE - O/S LEONARD COURT   - ST338- (AR15),21700180,525044.1,179231.6,LC04,KP3,COS,60,1,1
L1308003,EDWARDES SQUARE,,EDWARDES SQUARE - O/S 5   - ST338- (AR15),21700180,525055.8,179205.7,LC04,KP3,COS,60,1,1
L1308004,EDWARDES SQUARE,,EDWARDES SQUARE - OPP 10   - ST338- (AR15),21700180,525058.8,179180.2,LC04,KP3,COS,60,1,1
L1308005,EDWARDES SQUARE,,EDWARDES SQUARE - O/S 13   - ST338- (AR15),21700180,525073,179167.9,LC04,KP3,COS,60,1,1
L1308006,EDWARDES SQUARE,,EDWARDES SQUARE - OPP 17   - ST338- (AR15),21700180,525079.5,179136.8,LC04,KP3,COS,60,1,1
L1308007,EDWARDES SQUARE,,EDWARDES SQUARE - O/S 21   - ST338- (AR15),21700180,525092.5,179126.1,LC04,KP3,COS,60,1,1
L1308008,EDWARDES SQUARE,,EDWARDES SQUARE - OPP 23   - ST338- (AR15),21700180,525095.2,179099,LC04,KP3,COS,60,1,1
L1308009,EDWARDES SQUARE,,EDWARDES SQUARE - REAR EARLS TERR W OF COL 003.   - ST338- (AR15),21700180,525039.3,179200.1,LC04,KP3,COS,60,1,1
L1308010,EDWARDES SQUARE,,EDWARDES SQUARE - REAR EARLS TERR W OF COL,21700180,525013.2,179183.7,LC04,KP3,COS,60,1,1
L1308011,EDWARDES SQUARE,,EDWARDES SQUARE - REAR EARLS TERR W OF COL,21700180,524991,179170,LC04,KP3,COS,60,1,1
L1308012,EDWARDES SQUARE,,EDWARDES SQUARE - REAR EARLS TERR W OF COL,21700180,524978,179161.8,LC04,KP3,COS,60,1,1
L1308013,EDWARDES SQUARE,,EDWARDES SQUARE - REAR EARLS TERR W OF COL,21700180,524958.1,179149.6,LC04,KP3,COS,60,1,1
L1308014,EDWARDES SQUARE,,EDWARDES SQUARE - REAR EARLS TERR W OF COL 013.   - ST338- (AR15),21700180,524937.8,179137.3,LC04,KP3,COS,60,1,1
L1308015,EDWARDES SQUARE,,EDWARDES SQUARE - REAR EARLS TERR W OF COL 014.   - ST338- (AR15),21700180,524916.8,179125.6,LC04,KP3,COS,60,1,1
L1308016,EDWARDES SQUARE,,EDWARDES SQUARE - 1ST COL IN KEN HIGH STREET - W. LEG   - ST338- (AR15),21700180,524870.5,179164.4,LC04,KP3,COS,60,1,1
L1308017,EDWARDES SQUARE,,EDWARDES SQUARE - FLANK 1 EARLS PLACE   -,21700180,524881.2,179148,LC04,KP3,COS,60,1,1
L1308018,EDWARDES SQUARE,,EDWARDES SQUARE - O/S 47   - ST338- (AR15),21700180,524891.1,179132.7,LC04,KP3,COS,60,1,1
L1308019,EDWARDES SQUARE,,EDWARDES SQUARE - O/S 43   - ST338- (AR15),21700180,524904.2,179114.3,LC04,KP3,COS,60,1,1
L1308020,EDWARDES SQUARE,,EDWARDES SQUARE - OPP 40   - ST338- (AR15),21700180,524919.9,179102.6,LC04,KP3,COS,60,1,1
L1308021,EDWARDES SQUARE,,EDWARDES SQUARE - O/S 35   - ST338- (AR15),21700180,524927.1,179076.6,LC04,KP3,COS,60,1,1
L1308022,EDWARDES SQUARE,,EDWARDES SQUARE - O/S 32   - ST338- (AR15),21700180,524948.2,179061.8,LC04,KP3,COS,60,1,1
L1308023,EDWARDES SQUARE,,EDWARDES SQUARE - O/S 27   - ST338- (AR15),21700180,524953.9,179037.8,LC04,KP3,COS,60,1,1
L1308024,EDWARDES SQUARE,,EDWARDES SQUARE - O/S 25   - ST338- (AR15),21700180,524971.9,179024.8,LC04,KP3,COS,60,1,1
S1308001,EDWARDES SQUARE,,EDWARDES SQUARE - J/W KEN HIGH ST E.F/W   - ST338- (AR15),21700180,525027.5,179270.4,ISNA,SL,PL-S,7,1,2
S1308002,EDWARDES SQUARE,,EDWARDES SQUARE - J/W KEN HIGH ST - W. F/W   - ST338- (AR15),21700180,525019.7,179267.5,ISNA,SL,PL-S,7,1,2
S1308003,EDWARDES SQUARE,,EDWARDES SQUARE - OPP 44  N. SIGN   - ST33,21700180,524905.8,179121.7,ISNA,SL,PL-S,7,1,2
S1308004,EDWARDES SQUARE,,EDWARDES SQUARE - OPP 44 S. SIGN   - ST338- (AR15),21700180,524907.6,179120,ISNA,SL,PL-S,7,1,2
S1308005,EDWARDES SQUARE,,EDWARDES SQUARE - O/S 44 - N. SIGN   - ST3,21700180,524901.4,179119.3,ISNA,SL,PL-S,7,1,2
S1308006,EDWARDES SQUARE,,EDWARDES SQUARE - O/S 44 S.SIGN   - ST338- (AR15),21700180,524902.2,179117.3,ISNA,SL,PL-S,7,1,2
S1308007,EDWARDES SQUARE,,EDWARDES SQUARE - OPP 43   - ST338- (AR15),21700180,524912.7,179114.9,ISNA,SL,PL-S,7,1,2
S1308008,EDWARDES SQUARE,,EDWARDES SQUARE - O/S 43   - ST338- (AR15),21700180,524906,179110.4,ISNA,SL,PL-S,7,1,2
L1913001,EGERTON CRESCENT,,EGERTON CRESCENT - O/S 55   - ST339- (AR21),21700181,527302.1,179046.8,LC04,KP,COS,60,1,1
L1913002,EGERTON CRESCENT,,EGERTON CRESCENT - O/S 53   - ST339- (AR21,21700181,527310.5,179036.1,LC04,KP,COS,60,1,1
L1913003,EGERTON CRESCENT,,EGERTON CRESCENT - O/S 47   - ST339- (AR21),21700181,527320.2,178999.5,LC04,KP,COS,60,1,1
