X,Y,OBJECTID,STREETID,NSGID,STREET,UNITID,UNITNO,UNITTYPE,LOCATION,HEIGHT,OWNER
355942.709962054,406188.679962326,6370,1488,44101581,Hector Road,013127,0003,L,O/S 17/19,6,BE
355936.589961763,406152.859960623,6371,1488,44101581,Hector Road,013128,0004,L,O/S 31/33,5,BE
355914.459960712,406134.359959746,6372,1488,44101581,Hector Road,013129,0005,L,O/S 14/16,6,BE
355883.579959245,406129.699959524,6373,1488,44101581,Hector Road,013130,0006,L,O/S 47,5,BE
355852.709957779,406114.409958798,6374,1488,44101581,Hector Road,013131,0007,L,O/S 57,5,BE
356004.189964974,405937.689950405,6375,1963,44102071,London Close,013133,0001,L,O/S 1,5,BE
356001.279964836,405967.68995183,6376,1963,44102071,London Close,013134,0002,L,O/S 12,5,BE
356387.49998318,403300.85002516,6377,1699,44101803,Kellbank Road,013155,0001,L,O/S 1,5,BE
356380.519982849,403337.370026896,6378,1699,44101803,Kellbank Road,013156,0002,L,S/O 22 FRESHFIELD RD,5,BE
356660.729996159,403665.9100425,6379,984,44104941,Duke Street,013157,0001,L,O/S 2,5,BE
356625.18999447,403665.300042471,6380,984,44104941,Duke Street,013158,0002,L,O/S 18,5,BE
356576.169992142,403655.740042018,6381,984,44104941,Duke Street,013159,0003,L,O/S 38/40,6,BE
356546.999990757,403657.580042105,6382,984,44104941,Duke Street,013160,0004,L,OPP 46,6,BE
356515.019989237,403651.700041825,6383,984,44104941,Duke Street,013161,0005,L,END OF DUKE ST,6,BE
356464.569986842,403344.330027226,6384,2287,44102407,Newstead Road,013162,0001,L,O/S 2,5,BE
356591.859992887,403526.450035876,6385,3992,44104131,Sefton Road,013173,0005,L,O/S 29/31,6,BE
356593.81999298,403555.000037232,6386,3992,44104131,Sefton Road,013174,0006,L,O/S 21,6,BE
356598.959993225,403615.420040103,6387,3992,44104131,Sefton Road,013176,0008,L,O/S 7/9,6,BE
356416.239984546,403584.420038629,6388,268,44100288,Bentinck Street,013177,0001,L,OPP 30,6,BE
356447.48998603,403595.450039154,6389,268,44100288,Bentinck Street,013178,0002,L,OPP 26,6,BE
356478.379987497,403585.890038699,6390,268,44100288,Bentinck Street,013180,0003,L,O/S 18/20,6,BE
356506.689988842,403557.660037359,6391,268,44100288,Bentinck Street,013181,H0661,L,R/O 12,6,HS
356510.119989005,403590.050038897,6392,268,44100288,Bentinck Street,013182,0004,L,OPP 12,6,BE
356590.509992823,403576.570038257,6393,268,44100288,Bentinck Street,013185,0006,L,O/S CROWN P/H,6,BE
356614.309993953,403450.050032247,6394,689,44120031,Clapgate Lane,013190,0002,L,S/O 1,8,BE
356616.899994076,403300.21002513,6395,76,44100086,Annesley Crescent,013193,0006,L,O/S 40/42,6,BE
356557.449991253,403439.020031724,6396,689,44120031,Clapgate Lane,013195,0004,L,O/S 15,8,BE
355799.229955239,402668.089995107,6397,540,44100581,Carey Close,013197,0002,L,O/S 9/11,5,BE
356531.349990013,403433.88003148,6398,689,44120031,Clapgate Lane,013198,0005,L,O/S 17,8,BE
355828.359956623,402659.209994685,6399,540,44100581,Carey Close,013199,0003,L,O/S 21/23,5,BE
356457.689986515,403379.590028901,6400,689,44120031,Clapgate Lane,013203,0008,L,O/S 39,8,BE
356444.209985875,403352.500027614,6401,689,44120031,Clapgate Lane,013207,0009,L,O/S 47,8,BE
356434.649985421,403327.630026434,6402,689,44120031,Clapgate Lane,013208,0010,L,O/S 51,8,BE
356425.339984978,403302.380025234,6403,689,44120031,Clapgate Lane,013209,0011,L,O/S 55,8,BE
356424.729984949,403272.730023826,6404,689,44120031,Clapgate Lane,013210,0012,L,O/S 36/38,8,BE
356412.229984355,403238.900022218,6405,689,44120031,Clapgate Lane,013211,0013,L,O/S 44/46,8,BE
356390.539983325,403208.390020769,6406,689,44120031,Clapgate Lane,013212,0014,L,O/S 67,8,BE
356387.839983197,403173.220019098,6407,689,44120031,Clapgate Lane,013213,0015,L,O/S 56,8,BE
356368.229982265,403148.340017917,6408,689,44120031,Clapgate Lane,013214,0016,L,O/S 83/85,8,BE
356358.669981811,403121.870016661,6409,689,44120031,Clapgate Lane,013215,0017,L,O/S 89,8,BE
356362.839982009,403093.800015327,6410,689,44120031,Clapgate Lane,013216,0018,L,OPP RUSSELDENE RD,8,BE
355557.98004378,402628.029993204,6411,729,44100783,Colerne Way,013220,0004,L,O/S 35,6,BE
356007.509965132,402955.550008761,6412,1141,44101219,Falstone Close,013223,0002,L,O/S 4,5,BE
356035.03996644,402973.320009604,6413,1141,44101219,Falstone Close,013224,0003,L,O/S 5/7,5,BE
355969.589963331,403013.580011517,6414,1826,44106106,Langholm Close,013225,0001,L,O/S 2/4,5,BE
355994.1999645,403015.620011613,6415,1826,44106106,Langholm Close,013226,0002,L,O/S 1/3,5,BE
356017.799965621,403022.460011939,6416,1826,44106106,Langholm Close,013227,0003,L,O/S 5/7,5,BE
356035.709966471,403043.000012914,6417,1826,44106106,Langholm Close,013229,0005,L,R/O 17/19,5,BE
356007.169965116,403039.790012762,6418,1826,44106106,Langholm Close,013230,0006,L,O/S 8,5,BE
356006.439965081,403061.780013805,6419,1826,44106106,Langholm Close,013231,0007,L,O/S 23,5,BE
355974.689963574,403068.190014111,6420,1826,44106106,Langholm Close,013232,0008,L,S/O 12,5,BE
355947.019962259,403069.060014151,6421,1826,44106106,Langholm Close,013233,0009,L,O/S 20,5,BE
355994.059964493,403086.830014996,6422,1826,44106106,Langholm Close,013234,0010,L,O/S 30,5,BE
356671.569996674,403203.270020526,6423,915,44100977,Denford Close,013235,0001,L,OPP 2/4,6,BE
356693.999997739,403182.590019545,6424,915,44100977,Denford Close,013236,0002,L,O/S 8/10,6,BE
356702.009998119,403152.150018098,6425,915,44100977,Denford Close,013237,0003,L,O/S 18/20,6,BE
356573.499992015,403053.210013399,6426,889,44100955,Darran Avenue,013239,0002,L,S/O 2 CRESTWOOD,6,BE
356540.819990463,403462.240032826,6427,1517,44101607,Hexham Avenue,013242,0001,L,S/O 2,5,BE
356545.769990698,403524.710035793,6428,1517,44101607,Hexham Avenue,013244,0003,L,O/S 20/22,5,BE
356555.379991154,403555.730037266,6429,1517,44101607,Hexham Avenue,013245,0004,L,R/O 4 BENTINCK ST,6,BE
356618.079994133,403697.650044007,6430,1778,44101886,Knowles Avenue,013246,0001,L,O/S 2/4,6,BE
356561.099991426,403677.550043054,6431,424,44100458,Brook Street,013247,0001,L,R/O 35 DUKE ST,5,BE
356547.119990762,403272.280023804,6432,3218,44103383,Ulverston Road,013250,0001,L,O/S 2,6,BE
356318.01997988,403167.250018815,6433,1855,44101964,Leagate Close,013253,0001,L,OPP 6,5,BE
356338.789980867,403147.940017898,6434,1855,44101964,Leagate Close,013254,0002,L,S/O 5,5,BE
356346.679981242,403094.030015338,6435,2735,44102878,Russeldene Road,013255,0001,L,S/O 99 CLAPGATE LN,5,BE
356255.439976908,403103.450015785,6436,2735,44102878,Russeldene Road,013258,0004,L,O/S 23/25,6,BE
356238.159976088,403084.890014904,6437,2735,44102878,Russeldene Road,013259,0005,L,O/S 6,5,BE
356202.499974393,403119.78001656,6438,2735,44102878,Russeldene Road,013261,0007,L,S/O 51 ANTHORN RD,5,BE
356265.37997738,403082.93001481,6439,3034,44103188,Sturton Avenue,013266,0001,L,O/S 2,6,BE
356145.619971692,402960.650009003,6440,878,44100942,Dalton Drive,013271,0001,L,O/S 2/4,6,BE
356151.749971983,402993.370010557,6441,878,44100942,Dalton Drive,013272,0002,L,O/S 9/11,6,BE
356144.119971621,403118.960016521,6442,1448,44101540,Havercroft Close,013274,0001,L,OPP 2,5,BE
356139.339971393,403144.820017749,6443,1448,44101540,Havercroft Close,013275,0002,L,O/S 8/10,5,BE
356118.379970398,403169.820018938,6444,1448,44101540,Havercroft Close,013276,0003,L,O/S 11,5,BE
356505.009988762,403173.720019123,6445,1383,44101469,Haddon Road,013283,0004,L,O/S 15/17,5,BE
356667.48999648,404194.309967598,6446,3008,44103160,Stephens Way,013286,0001,L,S/O 235A WARRINGTON ROAD,10,BE
356630.969994745,404208.769968284,6447,3008,44103160,Stephens Way,013287,0002,L,O/S NATIONAL TYRES,5,BE
356601.429993342,404202.399967982,6448,3008,44103160,Stephens Way,013288,0003,L,OPP AWD WOODWARDS,8,BE
356571.529991922,404217.229968686,6449,3008,44103160,Stephens Way,013289,0004,L,OPP WATER BOARD DEPOT,8,BE
356506.759988845,404216.85996867,6450,3008,44103160,Stephens Way,013290,0005,L,OPP JAMES STRANGE,8,BE
356478.699987512,404230.219969304,6451,3008,44103160,Stephens Way,013291,0006,L,O/S JAMES STRANGE,5,BE
356455.049986389,404230.459969316,6452,3008,44103160,Stephens Way,013292,0007,L,OPP KARALIUS AND GREGORY,5,BE
356447.569986034,404201.419967936,6453,3008,44103160,Stephens Way,013293,0008,L,O/S KARALIUS AND GREGORY,5,BE
356367.669982239,404177.889966818,6454,3008,44103160,Stephens Way,013296,0011,L,O/S DEE BAYLISS,8,BE
356567.29999172,404241.859969856,6455,3008,44103160,Stephens Way,013298,0013,L,S/O AWD WOODWARDS,5,BE
356571.899991939,404271.879971283,6456,3008,44103160,Stephens Way,013299,0014,L,S/O AWD WOODWARDS,5,BE
356581.459992393,404325.189973814,6457,3008,44103160,Stephens Way,013300,0015,L,S/O AWD WOODWARDS,6,BE
356792.570002421,402632.669993425,6458,3993,44104132,Wheatlea Road,013302,0001,L,JCN WARRINGTON RD,8,BE
356765.920001155,402642.719993901,6459,3993,44104132,Wheatlea Road,013303,0002,L,OPP CAXTON CL,8,BE
356740.149999931,402629.909993293,6460,3993,44104132,Wheatlea Road,013304,0003,L,OPP WIGAN PLUMBING SUPPLIES,8,BE
356715.529998762,402639.95999377,6461,3993,44104132,Wheatlea Road,013305,0004,L,REFER OSP,8,BE
356690.629997578,402627.429993175,6462,3993,44104132,Wheatlea Road,013306,0005,L,REFER OSP,8,BE
356639.07999513,402633.399993459,6463,3993,44104132,Wheatlea Road,013308,0007,L,REFER OSP,8,BE
356619.269994189,402625.249993071,6464,3993,44104132,Wheatlea Road,013309,0008,L,S/O HURSTS COACHES,8,BE
356585.049992564,402593.059991542,6465,3993,44104132,Wheatlea Road,013311,0010,L,REFER OSP,8,BE
356575.439992107,402573.989990637,6466,3993,44104132,Wheatlea Road,013312,0011,L,REFER OSP,8,BE
356569.759991838,402548.499989426,6467,3993,44104132,Wheatlea Road,013313,0012,L,REFER OSP,8,BE
356569.609991831,402524.029988265,6468,3993,44104132,Wheatlea Road,013314,0013,L,REFER OSP,8,BE
354824.760008954,402418.969983274,6469,2490,44104407,Pine View,013321,0006,L,O/S 36,6,BE
354790.200007313,402407.93998275,6470,2490,44104407,Pine View,013325,0009,L,O/S 42,6,BE
354726.200004273,402405.979982657,6471,2490,44104407,Pine View,013328,0011,L,JCN PEMBERTON RD,6,BE
354820.290008742,402695.229996396,6472,2943,44104408,Springpool,013345,0006,L,O/S 8/10,6,BE
355675.620049368,403150.720018029,6473,3327,44103498,Waverley Court,013351,0001A,L,OPP 13,5,BE
355706.989950858,403128.530016975,6474,3327,44103498,Waverley Court,013352,0002A,L,OPP 23,5,BE
355322.280032585,402558.069989881,6475,1060,44101131,Elkstone Close,013355,0001,L,OPP 3,6,BE
355352.060033999,402565.179990219,6476,1060,44101131,Elkstone Close,013356,0002,L,O/S 4,6,BE
355282.80003071,402576.589990761,6477,633,44100675,Chelmorton Grove,013358,0001,L,O/S 1,5,BE
355258.480029555,402571.049990498,6478,633,44100675,Chelmorton Grove,013359,0002,L,O/S 6/8,5,BE
355248.570029085,402549.499989474,6479,633,44100675,Chelmorton Grove,013360,0003,L,O/S 7,5,BE
355231.970028296,402528.669988485,6480,633,44100675,Chelmorton Grove,013361,0004,L,O/S 11,5,BE
355203.280026933,402515.709987869,6481,633,44100675,Chelmorton Grove,013362,0005,L,S/O 15,5,BE
355312.200032107,402524.539988289,6482,372,44100401,Bratton Close,013363,0001,L,S/O 32 BURLEY CRESC (OPP 2),5,BE
355287.590030937,402511.289987659,6483,372,44100401,Bratton Close,013364,0002,L,O/S 4/6,5,BE
355279.440030551,402487.839986544,6484,372,44100401,Bratton Close,013365,0003,L,O/S 11,5,BE
355235.600028468,402475.169985943,6485,372,44100401,Bratton Close,013367,0005,L,O/S 16,5,BE
355802.579955398,402782.330000533,6486,4005,44104141,Manderville Close,013370,0002,L,O/S 9/11,6,BE
356497.829988421,403486.860033996,6487,2275,44102398,Newburn Close,013371,H0663,L,R/O 1 (ON FOOTPATH),6,HS
355685.77004985,403197.910020271,6488,3327,44103498,Waverley Court,013372,0001,L,R/O 17 MELROSE DVE,5,BE
355756.71995322,405876.050047476,6489,3245,44103412,Victor Close,013373,0001,L,O/S 2,5,BE
355732.109952051,405891.050048189,6490,3245,44103412,Victor Close,013374,0002,L,O/S 8/10,5,BE
355719.729951464,405920.180049572,6491,3245,44103412,Victor Close,013375,0003,L,O/S 16,5,BE
355704.149950723,405941.729950596,6492,3245,44103412,Victor Close,013376,0004,L,O/S 18,6,BE
355870.459958622,406024.529954528,6493,1522,44101612,Heyford Road,013377,0001,L,O/S 2,6,BE
355851.709957732,405992.049952986,6494,1522,44101612,Heyford Road,013378,0002,L,O/S 10/12,6,BE
355840.429957196,405969.259951903,6495,1522,44101612,Heyford Road,013379,0003,L,O/S 16/18,6,BE
355829.159956661,405937.759950407,6496,1522,44101612,Heyford Road,013380,0004,L,O/S 26,6,BE
355814.699955974,405909.460049063,6497,1522,44101612,Heyford Road,013381,0005,L,O/S 32/34,6,BE
355793.12995495,405891.560048213,6498,1522,44101612,Heyford Road,013382,0006,L,OPP HIND RD,6,BE
355779.279954292,405860.190046722,6499,1522,44101612,Heyford Road,013383,0007,L,OPP VICTOR CL,5,BE
355718.859951422,405824.040045006,6500,1522,44101612,Heyford Road,013385,0009,L,OPP VULCAN RD,6,BE
355689.699950037,405820.730044849,6501,1522,44101612,Heyford Road,013386,0010,L,O/S NO 9,5,BE
355660.900048668,405809.58004432,6502,1522,44101612,Heyford Road,013387,0011,L,OPP 15/17,5,BE
355638.230047592,405801.490043934,6503,1522,44101612,Heyford Road,013388,0012,L,O/S 21/23,6,BE
355613.100046398,405787.150043253,6504,1522,44101612,Heyford Road,013389,0013,L,OPP VISCOUNT RD,5,BE
355587.120045165,405779.92004291,6505,1522,44101612,Heyford Road,013390,0014,L,OPP 27,6,BE
355551.950043494,405773.300042596,6506,1522,44101612,Heyford Road,013391,0015,L,OPP HEYFORD RD GINNEL,5,BE
355529.650042435,405774.040042631,6507,1522,44101612,Heyford Road,013394,0018,L,OPP 45,6,BE
355705.809950802,405842.360045876,6508,3263,44103430,Vulcan Road,013395,0001,L,O/S 2/2A,6,BE
355702.16995063,405862.750046844,6509,3263,44103430,Vulcan Road,013396,0002,L,O/S 7,6,BE
355689.499950027,405880.230047675,6510,3263,44103430,Vulcan Road,013397,0003,L,O/S 11/13,6,BE
355677.99004948,405872.800047321,6511,3263,44103430,Vulcan Road,013398,0004,L,O/S 8,6,BE
355659.200048588,405861.000046762,6512,3263,44103430,Vulcan Road,013399,0005,L,O/S 12/14,6,BE
355654.250048353,405880.370047681,6513,3263,44103430,Vulcan Road,013400,0006,L,O/S 22/24,6,BE
355672.310049211,405906.590048926,6514,3263,44103430,Vulcan Road,013401,0007,L,O/S 30,6,BE
355672.890049239,405935.569950303,6515,3263,44103430,Vulcan Road,013402,0008,L,NR 23/OPP VISCOUNT RD,6,BE
355666.780048948,405964.109951658,6516,3263,44103430,Vulcan Road,013403,0009,L,OPP 36/38,5,BE
355538.510042856,405887.960048042,6517,3256,44103423,Vincent Way,013404,0001,L,O/S 6,5,BE
355536.620042766,405945.739950785,6518,3256,44103423,Vincent Way,013406,0003,L,O/S 19/19A,5,BE
355577.190044693,405862.690046841,6519,3235,44103401,Valiant Road,013407,0001,L,O/S 2/2A,5,BE
355549.090043359,405856.430046543,6520,3235,44103401,Valiant Road,013408,0002,L,O/S 10,5,BE
355516.470041809,405855.70004651,6521,3235,44103401,Valiant Road,013409,0003,L,O/S 15,5,BE
355603.880045961,405806.67004418,6522,3261,44103428,Viscount Road,013410,0001,L,O/S 2/25 HEYFORD RD,6,BE
355595.44004556,405839.150045723,6523,3261,44103428,Viscount Road,013411,0002,L,O/S 10,6,BE
355600.100045781,405871.920047279,6524,3261,44103428,Viscount Road,013412,0003,L,O/S 19/17,6,BE
355590.780045338,405902.500048732,6525,3261,44103428,Viscount Road,013413,0004,L,O/S 16/18,6,BE
355600.390045795,405924.780049792,6526,3261,44103428,Viscount Road,013414,0005,L,O/S 28,6,BE
355628.50004713,405931.329950102,6527,3261,44103428,Viscount Road,013415,0006,L,O/S 36,6,BE
355478.520040006,405929.429950012,6528,743,44100797,Comet Road,013416,0001,L,O/S 2,5,BE
355476.340039902,405903.800048795,6529,743,44100797,Comet Road,013417,0002,L,OPP 8,6,BE
355489.300040518,405877.730047556,6530,743,44100797,Comet Road,013418,0003,L,O/S 16,6,BE
355489.010040505,405846.420046069,6531,743,44100797,Comet Road,013419,0004,L,O/S 15/17,6,BE
355498.910040975,405824.290045017,6532,743,44100797,Comet Road,013420,0005,L,O/S 24,5,BE
355483.620040248,405796.620043704,6533,743,44100797,Comet Road,013421,0006,L,O/S 27/29,6,BE
355463.670039301,405769.38004241,6534,743,44100797,Comet Road,013422,0007,L,OPP 33/35,5,BE
355390.130035808,405770.840042479,6535,743,44100797,Comet Road,013424,0009,L,OPP 47/49,5,BE
355364.50003459,405788.020043295,6536,743,44100797,Comet Road,013425,0010,L,O/S 55/57,5,BE
355335.510033214,405798.510043792,6537,743,44100797,Comet Road,013426,0011,L,O/S 63/65,6,BE
355273.180030253,405815.26004459,6538,743,44100797,Comet Road,013428,0013,L,OPP 71/73,6,BE
355223.250027882,405838.790045707,6539,743,44100797,Comet Road,013430,0015,L,O/S 32/18A,5,BE
355423.450037391,405885.550047927,6540,3260,44103427,Virginia Way,013433,0002,L,O/S 13/15,5,BE
355401.55003635,405839.050045719,6541,78,44100088,Anson Place,013434,0001,L,O/S 3,5,BE
355438.400038101,405850.270046251,6542,78,44100088,Anson Place,013435,0002,L,O/S 25/27,5,BE
355439.03003813,405821.030044863,6543,78,44100088,Anson Place,013436,0003,L,O/S 15,6,BE
355365.460034636,405914.190049287,6544,356,44100380,Brabazon Place,013437,0001,L,O/S 2,5,BE
355601.320045839,404647.939989144,6545,1813,44101921,Lancewood Place,013438,0001,L,O/S 2/4,6,BE
355373.030034996,405877.930047566,6546,356,44100380,Brabazon Place,013439,0002,L,O/S 10,5,BE
355341.860033515,405870.940047234,6547,356,44100380,Brabazon Place,013441,0004,L,O/S 11/13,5,BE
355317.690032368,405859.870046707,6548,356,44100380,Brabazon Place,013442,0005,L,O/S 21,5,BE
355309.390031973,405834.24004549,6549,356,44100380,Brabazon Place,013443,H0082,L,O/S 27/29,6,HS
355485.930040359,404670.149990199,6550,930,44100993,Devon Close,013444,0001,L,S/O 31 THORBURN RD,5,BE
355484.460040288,404641.839988854,6551,930,44100993,Devon Close,013445,0002,L,S/O 1,5,BE
355485.930040359,404622.969987959,6552,930,44100993,Devon Close,013446,0003,L,S/O 1/3,6,BE
355483.120040225,404596.24998669,6553,930,44100993,Devon Close,013447,0004,L,O/S 13,5,BE
355514.980041738,404623.20998797,6554,930,44100993,Devon Close,013449,0005,L,O/S 24/23,6,BE
355545.13004317,404650.77998928,6555,930,44100993,Devon Close,013450,0006,L,O/S 14,5,BE
355355.770034176,404630.759988328,6556,3149,44103310,Thorburn Road,013456,0001,L,O/S 2,5,BE
355382.980035468,404616.059987631,6557,3149,44103310,Thorburn Road,013457,0002,L,OPP 4,6,BE
355415.940037034,404626.839988142,6558,3149,44103310,Thorburn Road,013458,0003,L,OPP 19,5,BE
355442.17003828,404649.639989225,6559,3149,44103310,Thorburn Road,013459,0004,L,O/S 25/27,5,BE
355461.480039197,404677.979990572,6560,3149,44103310,Thorburn Road,013460,0005,L,OPP 24,5,BE
355493.630040724,404694.159991339,6561,3149,44103310,Thorburn Road,013461,0006,L,O/S 33,5,BE
355518.880041923,404716.429992396,6562,3149,44103310,Thorburn Road,013462,0007,L,O/S 39/41,5,BE
355537.630042814,404742.899993654,6563,3149,44103310,Thorburn Road,013463,0008,L,O/S 44/46,5,BE
355568.060044259,404759.449994441,6564,3149,44103310,Thorburn Road,013464,0009,L,O/S 53/55,6,BE
355579.060044781,404779.169995377,6565,3149,44103310,Thorburn Road,013465,0010,L,OPP 50,6,BE
355550.380043419,404800.129996372,6566,3149,44103310,Thorburn Road,013466,0011,L,O/S 54/56,6,BE
355533.840042634,404832.559997912,6567,3149,44103310,Thorburn Road,013467,0012,L,OPP WILTSHIRE PL,6,BE
357716.870046322,402914.990006834,6568,3401,44103578,Whitecroft Road,013468,0005,L,O/S 17,5,BE
357734.030047137,402895.250005895,6569,3401,44103578,Whitecroft Road,013469,0006,L,OPP 12,6,BE
357715.77004627,402843.420003435,6570,3401,44103578,Whitecroft Road,013471,0008,L,O/S 27,6,BE
355503.690041202,404853.309998898,6571,3149,44103310,Thorburn Road,013474,0013,L,S/O 62,5,BE
355423.910037412,404923.04000221,6572,3149,44103310,Thorburn Road,013477,0016,L,OPP 123,5,BE
355391.310035864,404922.430002181,6573,3149,44103310,Thorburn Road,013478,0017,L,O/S 135/137,6,BE
355354.1800341,404910.420001611,6574,3149,44103310,Thorburn Road,013479,0018,L,S/O 57A NORLEY HALL AVE,5,BE
357485.620035338,402600.769991908,6575,3401,44103578,Whitecroft Road,013482,0019,L,O/S 68,5,BE
357479.740035059,402570.749990484,6576,3401,44103578,Whitecroft Road,013483,0020,L,O/S 61,5,BE
357442.890033309,402550.549989523,6577,3401,44103578,Whitecroft Road,013484,0021,L,O/S 76,5,BE
357406.210031567,402538.019988928,6578,3401,44103578,Whitecroft Road,013485,0022,L,O/S 82,5,BE
357459.280034088,402578.659990858,6579,3179,44103340,Torver Close,013486,0001,L,O/S 72 WHITECROFT RD,5,BE
357441.810033258,402607.049992207,6580,3179,44103340,Torver Close,013487,0002,L,O/S 2,5,BE
357426.660032538,402632.679993425,6581,3179,44103340,Torver Close,013488,0003,L,O/S 8,5,BE
357296.890026375,402767.679999836,6582,2250,44102372,Navenby Road,013500,0006,L,O/S 21,5,BE
357309.760026986,402705.42999688,6583,2250,44102372,Navenby Road,013502,0008,L,O/S 31,6,BE
357308.410026922,402671.599995272,6584,2250,44102372,Navenby Road,013503,0009,L,O/S 37/39,5,BE
357315.890027277,402648.199994162,6585,2250,44102372,Navenby Road,013504,0010,L,O/S 22,5,BE
357300.57002655,402592.929991536,6586,2250,44102372,Navenby Road,013506,0012,L,O/S 51,5,BE
357322.120027573,402564.819990201,6587,2250,44102372,Navenby Road,013507,0013,L,O/S 36,5,BE
357344.440028633,402539.249988986,6588,2250,44102372,Navenby Road,013508,0014,L,O/S 63,6,BE
357375.080030088,402531.159988603,6589,2250,44102372,Navenby Road,013509,0015,L,O/S 69,5,BE
357678.580044503,403190.180019904,6590,724,44100778,Colby Road,013510,0001,L,S/O 97 CARR LN,6,BE
357682.860044707,403067.520014077,6591,724,44100778,Colby Road,013514,0006,L,S/O 38,6,BE
355519.390041947,404817.349997191,6592,4011,44104145,Wiltshire Place,013517,0001,L,S/O 60 THORBURN RD,5,BE
355493.410040714,404794.309996096,6593,4011,44104145,Wiltshire Place,013518,0002,L,O/S 6/8,5,BE
355466.450039433,404770.529994966,6594,4011,44104145,Wiltshire Place,013519,0003,L,O/S 14/16,5,BE
355446.460038483,404795.009996129,6595,4011,44104145,Wiltshire Place,013520,0004,L,O/S 15/13,5,BE
355472.820039735,404817.469997196,6596,4011,44104145,Wiltshire Place,013521,0005,L,O/S 5/7,5,BE
355498.560040958,404839.769998256,6597,4011,44104145,Wiltshire Place,013522,0006,L,S/O 62 THORBURN RD,5,BE
357634.660042417,404262.999970861,6598,2513,44102632,Poolstock Lane,013524,0002,L,O/S 5,10,BE
357622.400041835,404234.809969522,6599,2513,44102632,Poolstock Lane,013525,0003,L,O/S 17,10,BE
355373.630035024,404852.789998874,6600,4026,44104159,Cornwall Place,013526,0001,L,S/O 51 NORLEY HALL AVE,5,BE
357620.200041731,404198.049967775,6601,2513,44102632,Poolstock Lane,013527,0004,L,O/S 42,10,BE
357607.33004112,404165.699966239,6602,2513,44102632,Poolstock Lane,013528,0005,L,O/S 50/52,10,BE
357593.600040467,404139.959965017,6603,2513,44102632,Poolstock Lane,013529,0006,L,S/O 64,10,BE
357573.750039524,404113.739963772,6604,2513,44102632,Poolstock Lane,013530,0007,L,OPP 53,10,BE
355398.010036183,404841.269998327,6605,4026,44104159,Cornwall Place,013532,0002,L,O/S 1,5,BE
355411.86003684,404856.469999049,6606,4026,44104159,Cornwall Place,013533,0003,L,O/S 9/10,5,BE
355358.020034282,404749.789993981,6607,4027,44104160,School Way,013534,0001,L,S/O 30 NORLEY HALL AVE,5,BE
355314.030032193,404737.419993395,6608,4027,44104160,School Way,013536,0003,L,S/O 6,6,BE
355311.700032082,404705.799991893,6609,4027,44104160,School Way,013537,0004,L,O/S 14/16,6,BE
355318.560032409,404806.779996689,6610,4027,44104160,School Way,013539,0006,L,O/S 13/15,6,BE
355116.070022791,404625.75998809,6611,4028,44104161,Rose Hill Avenue,013540,0001,L,O/S 31,6,BE
355143.770024107,404604.809987096,6612,4028,44104161,Rose Hill Avenue,013541,0002,L,O/S 20/22,6,BE
355176.25002565,404597.949986769,6613,4028,44104161,Rose Hill Avenue,013542,0003,L,O/S 14/16,6,BE
355208.840027197,404593.409986554,6614,4028,44104161,Rose Hill Avenue,013543,0004,L,O/S 4/6,6,BE
355238.870028623,404603.459987031,6615,4028,44104161,Rose Hill Avenue,013544,0005,L,O/S 5/7,6,BE
357527.300037318,404057.609961106,6616,2513,44102632,Poolstock Lane,013545,0009,L,OPP 79,10,BE
355082.910021216,404606.78998719,6617,1853,44101962,Leader Street,013546,0001,L,JCN MAJOR ST,5,BE
355097.270021898,404630.649988323,6618,1853,44101962,Leader Street,013547,0002,L,O/S 3/5,6,BE
355110.970022549,404655.719989514,6619,1853,44101962,Leader Street,013548,0003,L,O/S 15/17,6,BE
355058.210020043,404579.559985897,6620,2033,44102146,Major Street,013549,0001,L,JCN ORMSKIRK RD,8,BE
355069.610020584,404612.159987444,6621,2033,44102146,Major Street,013550,0002,L,O/S 7,8,BE
355048.04001956,404635.569988556,6622,2033,44102146,Major Street,013551,0003,L,OPP ORPINGTON ST,8,BE
355032.110018803,404664.119989913,6623,2033,44102146,Major Street,013552,0004,L,O/S BODY TEC REPAIRS,8,BE
357416.270032045,403863.979951909,6624,2513,44102632,Poolstock Lane,013553,0017,L,OPP 132,10,BE
357400.220031282,403831.749950377,6625,2513,44102632,Poolstock Lane,013554,0018,L,OPP 142,10,BE
357393.730030974,403796.460048702,6626,2513,44102632,Poolstock Lane,013555,0019,L,O/S 156,10,BE
357376.610030161,403761.550047044,6627,2513,44102632,Poolstock Lane,013556,0020,L,O/S 166,10,BE
357362.720029501,403733.100045692,6628,2513,44102632,Poolstock Lane,013557,0021,L,O/S 180/182,10,BE
357336.740028267,403704.540044336,6629,2513,44102632,Poolstock Lane,013558,0022,L,O/S 196/198,10,BE
357321.920027563,403680.6200432,6630,2513,44102632,Poolstock Lane,013559,0023,L,O/S 165,10,BE
357499.360035991,404035.549960056,6631,2513,44102632,Poolstock Lane,013561,0010,L,S/O 91,10,BE
357502.670036148,404020.839959359,6632,2513,44102632,Poolstock Lane,013562,0011,L,OPP WORSLEY MESNES DR,10,BE
357486.370035375,404014.349959049,6633,2513,44102632,Poolstock Lane,013563,0012,L,O/S 97,10,BE
357472.650034723,403982.489957538,6634,2513,44102632,Poolstock Lane,013564,0013,L,O/S 109,10,BE
